Xylaria sp. ICMP 20627,EUSF0940_ITS1F_D06.ab1,gi|909838518|gb|KP689114.1|,99.64,558,1,1,1,558,67,623,0.0,1018
Nemania serpens,EUSF1351_ITS1F_E10.ab1,gi|721257772|gb|KM215616.1|,99.64,561,1,1,1,561,53,612,0.0,1024
Cladosporium sp.,EUSF1068_ITS1F_E10.ab1,gi|1314929436|gb|MG686513.1|,100.00,477,0,0,1,477,35,511,0.0,881
Nemania serpens,EUSF0637_ITS1F_G03.ab1,gi|721257772|gb|KM215616.1|,99.64,562,0,2,1,562,53,612,0.0,1026
Cladosporium cf. ramotenellum,EUSF1156_ITS1F_H09.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Neofusicoccum australe,EUSF0525_ITS1F_C02.ab1,gi|1279118004|gb|MG547966.1|,100.00,535,0,0,1,535,21,555,0.0,989
Stemphylium vesicarium,EUSF1396_ITS1F_C04.ab1,gi|1253224941|gb|MG065802.1|,100.00,535,0,0,1,535,8,542,0.0,989
Cladosporium cf. ramotenellum,EUSF1107_ITS1F_G03.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1143_ITS1F_C08.ab1,gi|1246351628|gb|KY781778.1|,99.80,507,1,0,1,507,41,547,0.0,931
Cladosporium cf. ramotenellum,EUSF1145_ITS1F_E08.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1174_ITS1F_B12.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1628_ITS1F_H10.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Sordariomycetes sp. genotype 88,EUSF0910_ITS1F_F02.ab1,gi|1103850330|gb|KX909161.1|,100.00,536,0,0,1,536,8,543,0.0,990
Penicillium glabrum,EUSF1191_ITS1F_D02.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Penicillium glabrum,EUSF1195_ITS1F_H02.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Penicillium glabrum,EUSF1201_ITS1F_F03.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Neofusicoccum luteum,EUSF1680_ITS1F_H11.ab1,gi|1186322659|gb|KY053017.1|,100.00,537,0,0,1,537,19,555,0.0,992
Cladosporium cladosporioides,EUSF1113_ITS1F_E04.ab1,gi|1279337831|gb|KY419562.1|,100.00,509,0,0,1,509,6,514,0.0,941
Cladosporium allicinum,EUSF0524_ITS1F_G12.ab1,gi|1269187260|gb|MG250412.1|,100.00,483,0,0,1,483,98,580,0.0,893
Neofusicoccum australe,EUSF0972_ITS1F_D10.ab1,gi|1279118004|gb|MG547966.1|,100.00,541,0,0,1,541,21,561,0.0,1000
Xylaria sp. ICMP 20627,EUSF1078_ITS1F_G11.ab1,gi|909838518|gb|KP689114.1|,99.82,543,1,0,1,543,67,609,0.0,998
Nemania serpens,EUSF1548_ITS1F_H05.ab1,gi|961474777|gb|KU141386.1|,100.00,545,0,0,1,545,55,599,0.0,1007
Biscogniauxia mediterranea,EUSF1054_ITS1F_G08.ab1,gi|686476922|gb|KM216771.1|,97.82,550,6,4,1,546,4,551,0.0,944
Phomopsis sp. P1,EUSF0711_ITS1F_C01.ab1,gi|1317807348|dbj|LC171686.1|,100.00,549,0,0,1,549,57,605,0.0,1014
Phomopsis sp. P1,EUSF0714_ITS1F_F01.ab1,gi|1317807348|dbj|LC171686.1|,100.00,549,0,0,1,549,57,605,0.0,1014
Xylaria sp. ICMP 20627,EUSF0917_ITS1F_E03.ab1,gi|909838518|gb|KP689114.1|,99.82,549,1,0,1,549,67,615,0.0,1009
Biscogniauxia mediterranea,EUSF0916_ITS1F_D03.ab1,gi|686476922|gb|KM216771.1|,97.84,556,6,4,1,552,4,557,0.0,955
Capnodiales sp. WQ-2013g,EUSF0776_ITS1F_D09.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Capnodiales sp. WQ-2013g,EUSF1433_ITS1F_H08.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Ramularia hydrangeae-macrophyllae,EUSF1716_ITS1F_G11.ab1,gi|1097197493|gb|KX287444.1|,99.80,494,1,0,1,494,174,667,0.0,907
Sordariales sp.,EUSF0608_ITS1F_A12.ab1,gi|1159851345|gb|KX394787.1|,97.54,487,10,2,1,487,54,538,0.0,832
Mycosphaerella sp. GSM5_3_4,EUSF0847_ITS1F_E06.ab1,gi|583952023|gb|KF128849.1|,100.00,496,0,0,1,496,36,531,0.0,917
Diaporthe rudis,EUSF0692_ITS1F_F10.ab1,gi|1209331120|gb|KY011889.1|,100.00,555,0,0,1,555,12,566,0.0,1026
Diaporthe rudis,EUSF0924_ITS1F_A01.ab1,gi|1209331120|gb|KY011889.1|,100.00,555,0,0,1,555,12,566,0.0,1026
Penicillium brevicompactum,EUSF0647_ITS1F_A05.ab1,gi|922074367|gb|KP942935.1|,99.82,556,0,1,1,556,17,571,0.0,1020
Capnodiales sp. WQ-2013g,EUSF0814_ITS1F_D02.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Capnodiales sp. WQ-2013g,EUSF0857_ITS1F_G07.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Phomopsis sp. JW28-2,EUSF0649_ITS1F_C05.ab1,gi|260909316|gb|GQ906957.1|,99.82,559,0,1,1,559,37,594,0.0,1026
Stemphylium sp.,EUSF1522_ITS1F_F02.ab1,gi|1253224936|gb|MG065797.1|,100.00,535,0,0,1,535,8,542,0.0,989
Cladosporium cf. ramotenellum,EUSF1040_ITS1F_A07.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1079_ITS1F_H11.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1090_ITS1F_F01.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1097_ITS1F_E02.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1590_ITS1F_B06.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1594_ITS1F_F06.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1598_ITS1F_B07.ab1,gi|1246351628|gb|KY781778.1|,99.80,506,1,0,1,506,41,546,0.0,929
Cladosporium cf. ramotenellum,EUSF1622_ITS1F_B10.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Penicillium glabrum,EUSF1190_ITS1F_C02.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Stemphylium sp.,EUSF1228_ITS1F_A07.ab1,gi|1253224936|gb|MG065797.1|,100.00,536,0,0,1,536,8,543,0.0,990
Cladosporium sp.,EUSF1150_ITS1F_B09.ab1,gi|1314929436|gb|MG686513.1|,100.00,477,0,0,1,477,35,511,0.0,881
Cladosporium cf. ramotenellum,EUSF0549_ITS1F_F04.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF0591_ITS1F_H09.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF0748_ITS1F_H05.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1114_ITS1F_F04.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1155_ITS1F_G09.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1193_ITS1F_F02.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1208_ITS1F_E04.ab1,gi|1246351628|gb|KY781778.1|,99.80,507,1,0,1,507,41,547,0.0,931
Cladosporium cf. ramotenellum,EUSF1221_ITS1F_B06.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1304_ITS1F_F04.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
fungal endophyte,EUSF0805_ITS1F_C01.ab1,gi|909627828|gb|KT203145.1|,99.44,537,3,0,1,537,16,552,0.0,976
fungal sp. ARIZ AZ0940;fungal sp. ARIZ AZ0992,EUSF0809_ITS1F_G01.ab1,gi|295850890|gb|HM123617.1|,99.07,538,4,1,1,537,8,545,0.0,965
Stemphylium vesicarium,EUSF1036_ITS1F_E06.ab1,gi|1253224938|gb|MG065799.1|,100.00,537,0,0,1,537,8,544,0.0,992
uncultured fungus,EUSF0937_ITS1F_A06.ab1,gi|1219178544|gb|MF510615.1|,100.00,509,0,0,1,509,53,561,0.0,941
Cladosporium cf. ramotenellum,EUSF1224_ITS1F_E06.ab1,gi|1246351628|gb|KY781778.1|,100.00,509,0,0,1,509,41,549,0.0,941
Neofusicoccum australe,EUSF1256_ITS1F_E10.ab1,gi|208435822|gb|FJ150696.1|,100.00,539,0,0,1,539,152,690,0.0,996
Sordariomycetes sp. genotype 88,EUSF0893_ITS1F_C12.ab1,gi|1103850330|gb|KX909161.1|,100.00,540,0,0,1,540,8,547,0.0,998
Xylaria sp. ICMP 20627,EUSF0842_ITS1F_H05.ab1,gi|909838518|gb|KP689114.1|,99.82,541,1,0,1,541,75,615,0.0,994
Biscogniauxia mediterranea,EUSF1026_ITS1F_C05.ab1,gi|686476922|gb|KM216771.1|,97.09,549,6,4,1,541,4,550,0.0,917
Creosphaeria sassafras,EUSF1180_ITS1F_A01.ab1,gi|1147168946|gb|KY610411.1|,99.45,543,3,0,1,543,53,595,0.0,987
Penicillium compactum,EUSF0606_ITS1F_G11.ab1,gi|1117142843|ref|NR_144844.1|,100.00,536,0,0,1,536,31,566,0.0,990
Nemania serpens,EUSF1056_ITS1F_A09.ab1,gi|961474777|gb|KU141386.1|,100.00,544,0,0,1,544,55,598,0.0,1005
Biscogniauxia mediterranea,EUSF1044_ITS1F_E07.ab1,gi|686476922|gb|KM216771.1|,97.63,549,7,4,1,545,4,550,0.0,937
Biscogniauxia mediterranea,EUSF1074_ITS1F_C11.ab1,gi|686476922|gb|KM216771.1|,97.63,549,7,4,1,545,4,550,0.0,937
Sordariomycetes sp. genotype 926 JMUR-2014,EUSF1621_ITS1F_A10.ab1,gi|659362575|gb|KJ508280.1|,100.00,545,0,0,1,545,1,545,0.0,1007
Biscogniauxia mediterranea,EUSF1000_ITS1F_A02.ab1,gi|686476922|gb|KM216771.1|,97.82,550,6,4,1,546,4,551,0.0,944
Biscogniauxia mediterranea,EUSF1004_ITS1F_E02.ab1,gi|686476922|gb|KM216771.1|,97.64,551,7,4,1,547,3,551,0.0,941
Biscogniauxia mediterranea,EUSF1126_ITS1F_B06.ab1,gi|686476922|gb|KM216771.1|,98.36,550,4,3,1,547,4,551,0.0,961
Biscogniauxia mediterranea,EUSF0625_ITS1F_C02.ab1,gi|686476922|gb|KM216771.1|,97.64,552,7,4,1,548,4,553,0.0,942
Biscogniauxia mediterranea,EUSF0697_ITS1F_C11.ab1,gi|686476922|gb|KM216771.1|,97.64,552,7,4,1,548,4,553,0.0,942
Sordariomycetes sp. genotype 926 JMUR-2014,EUSF0970_ITS1F_B10.ab1,gi|659362575|gb|KJ508280.1|,100.00,551,0,0,1,551,1,551,0.0,1018
Neofusicoccum australe,EUSF0969_ITS1F_A10.ab1,gi|208435822|gb|FJ150696.1|,99.82,552,0,1,1,552,140,690,0.0,1013
Capnodiales sp. WQ-2013g,EUSF0561_ITS1F_B06.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Capnodiales sp. WQ-2013g,EUSF0731_ITS1F_G03.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Capnodiales sp. WQ-2013g,EUSF0765_ITS1F_A08.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Capnodiales sp. WQ-2013g,EUSF1072_ITS1F_A11.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Phialophora sp. ZF-2016b,EUSF0980_ITS1F_D11.ab1,gi|1060605094|gb|KU746702.1|,91.93,508,29,10,14,519,1,498,0.0,701
Capnodiales sp. WQ-2013g,EUSF0812_ITS1F_B02.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Neofusicoccum australe,EUSF0523_ITS1F_F12.ab1,gi|1279118004|gb|MG547966.1|,100.00,526,0,0,1,526,33,558,0.0,972
Acremonium vitellinum,EUSF1698_ITS1F_E09.ab1,gi|927594079|gb|KT699123.1|,99.79,471,0,1,15,485,1,470,0.0,863
Neofusicoccum luteum,EUSF1718_ITS1F_A12.ab1,gi|1186322658|gb|KY053016.1|,100.00,527,0,0,1,527,27,553,0.0,974
Capnodiales sp. WQ-2013g,EUSF0514_ITS1F_B01.ab1,gi|1126364292|dbj|LC121129.1|,100.00,497,0,0,1,497,6,502,0.0,918
Pezizomycetes sp. genotype 20,EUSF0536_ITS1F_C03.ab1,gi|387352028|gb|JQ759166.1|,99.64,560,2,0,1,560,5,564,0.0,1024
Capnodiales sp. WQ-2013g,EUSF0691_ITS1F_E10.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Capnodiales sp. WQ-2013g,EUSF0701_ITS1F_G11.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Capnodiales sp. WQ-2013g,EUSF0835_ITS1F_A05.ab1,gi|1126364292|dbj|LC121129.1|,100.00,499,0,0,1,499,6,504,0.0,922
Nigrospora oryzae,EUSF0655_ITS1F_A06.ab1,gi|1280040018|gb|MF580967.1|,100.00,502,0,0,1,502,28,529,0.0,928
Sordariomycetes sp. genotype 32,EUSF1115_ITS1F_G04.ab1,gi|387351808|gb|JQ758946.1|,100.00,534,0,0,1,534,8,541,0.0,987
Xylaria sp. ICMP 20627,EUSF1059_ITS1F_D09.ab1,gi|909838518|gb|KP689114.1|,99.81,535,1,0,1,535,75,609,0.0,983
Penicillium glabrum,EUSF1172_ITS1F_H11.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Penicillium glabrum,EUSF1188_ITS1F_A02.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Penicillium glabrum,EUSF1189_ITS1F_B02.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Penicillium glabrum,EUSF1200_ITS1F_E03.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Neofusicoccum luteum,EUSF1632_ITS1F_D11.ab1,gi|1186322659|gb|KY053017.1|,100.00,536,0,0,1,536,19,554,0.0,990
Cladosporium cf. ramotenellum,EUSF1601_ITS1F_E07.ab1,gi|1246351628|gb|KY781778.1|,100.00,505,0,0,1,505,41,545,0.0,933
Cladosporium cf. ramotenellum,EUSF1607_ITS1F_C08.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Neofusicoccum australe,EUSF0709_ITS1F_G12.ab1,gi|1279118004|gb|MG547966.1|,100.00,538,0,0,1,538,21,558,0.0,994
Cladosporium cf. ramotenellum,EUSF0537_ITS1F_D03.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF0538_ITS1F_E03.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1103_ITS1F_C03.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1108_ITS1F_H03.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1116_ITS1F_H04.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1124_ITS1F_H05.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1130_ITS1F_F06.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1227_ITS1F_H06.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Neofusicoccum luteum,EUSF1691_ITS1F_F08.ab1,gi|1186322658|gb|KY053016.1|,100.00,539,0,0,1,539,15,553,0.0,996
Stemphylium solani,EUSF1695_ITS1F_B09.ab1,gi|118640746|gb|EF104156.1|,99.81,539,0,1,1,539,20,557,0.0,989
Cladosporium sp.,EUSF1615_ITS1F_C09.ab1,gi|1314929436|gb|MG686513.1|,100.00,476,0,0,1,476,35,510,0.0,880
Cladosporium cf. ramotenellum,EUSF0852_ITS1F_B07.ab1,gi|1246351628|gb|KY781778.1|,100.00,509,0,0,1,509,41,549,0.0,941
Xylaria sp. RQ-NB3-1,EUSF0696_ITS1F_B11.ab1,gi|226442491|dbj|AB465207.1|,99.63,541,2,0,1,541,18,558,0.0,989
Biscogniauxia mediterranea,EUSF1045_ITS1F_F07.ab1,gi|686476922|gb|KM216771.1|,97.09,549,6,4,1,541,4,550,0.0,917
Cladosporium cladosporioides,EUSF0526_ITS1F_D02.ab1,gi|1279337831|gb|KY419562.1|,100.00,511,0,0,1,511,6,516,0.0,944
Xylaria sp. ICMP 20627,EUSF1110_ITS1F_B04.ab1,gi|909838518|gb|KP689114.1|,99.82,543,1,0,1,543,67,609,0.0,998
Xylaria sp. ICMP 20627,EUSF1136_ITS1F_D07.ab1,gi|909838518|gb|KP689114.1|,99.82,543,1,0,1,543,67,609,0.0,998
Neofusicoccum luteum,EUSF1250_ITS1F_G09.ab1,gi|1279118008|gb|MG547970.1|,100.00,543,0,0,1,543,18,560,0.0,1003
Creosphaeria sassafras,EUSF1624_ITS1F_D10.ab1,gi|1147168946|gb|KY610411.1|,99.45,543,3,0,1,543,53,595,0.0,987
Penicillium compactum,EUSF0856_ITS1F_F07.ab1,gi|1117142843|ref|NR_144844.1|,100.00,536,0,0,1,536,31,566,0.0,990
Nemania serpens,EUSF1157_ITS1F_A10.ab1,gi|961474777|gb|KU141386.1|,100.00,544,0,0,1,544,55,598,0.0,1005
Penicillium compactum,EUSF1229_ITS1F_B07.ab1,gi|1117142843|ref|NR_144844.1|,100.00,536,0,0,1,536,31,566,0.0,990
Xylaria sp. ICMP 20627,EUSF0859_ITS1F_A08.ab1,gi|909838518|gb|KP689114.1|,99.82,545,1,0,1,545,67,611,0.0,1002
Biscogniauxia mediterranea,EUSF1073_ITS1F_B11.ab1,gi|686476922|gb|KM216771.1|,97.63,549,7,4,1,545,4,550,0.0,937
Biscogniauxia mediterranea,EUSF0996_ITS1F_E01.ab1,gi|686476922|gb|KM216771.1|,97.64,550,7,4,1,546,4,551,0.0,939
Biscogniauxia mediterranea,EUSF1014_ITS1F_G03.ab1,gi|686476922|gb|KM216771.1|,97.64,550,7,4,1,546,4,551,0.0,939
Biscogniauxia mediterranea,EUSF1041_ITS1F_B07.ab1,gi|686476922|gb|KM216771.1|,97.64,550,7,4,1,546,4,551,0.0,939
Sordariomycetes sp. genotype 926 JMUR-2014,EUSF0675_ITS1F_E08.ab1,gi|659362575|gb|KJ508280.1|,100.00,547,0,0,1,547,1,547,0.0,1011
Biscogniauxia mediterranea,EUSF0652_ITS1F_F05.ab1,gi|686476922|gb|KM216771.1|,97.83,552,6,4,1,548,4,553,0.0,948
Thielavia terrestris,EUSF1619_ITS1F_G09.ab1,gi|1035523675|gb|KU729090.1|,99.64,548,1,1,1,548,33,579,0.0,1000
Nemania serpens,EUSF1703_ITS1F_B10.ab1,gi|11967306|gb|AF201707.1|AF201707,99.45,541,2,1,1,540,45,585,0.0,981
Biscogniauxia mediterranea,EUSF0958_ITS1F_F08.ab1,gi|686476922|gb|KM216771.1|,97.66,556,7,4,1,552,4,557,0.0,950
Penicillium brevicompactum,EUSF0624_ITS1F_B02.ab1,gi|1039673628|emb|LT558911.1|,100.00,554,0,0,1,554,709,1262,0.0,1024
Nigrospora oryzae,EUSF0982_ITS1F_F11.ab1,gi|1040065107|gb|KU375674.1|,100.00,523,0,0,1,523,4,526,0.0,966
Coniochaeta hoffmannii,EUSF1077_ITS1F_F11.ab1,gi|1181532283|gb|KX869937.1|,100.00,524,0,0,1,524,2,525,0.0,968
Sordariomycetes sp. genotype 926 JMUR-2014,EUSF0973_ITS1F_E10.ab1,gi|659362575|gb|KJ508280.1|,100.00,557,0,0,1,557,1,557,0.0,1029
Peziza pseudoammophila var. bonii,EUSF0568_ITS1F_A07.ab1,gi|1041500398|gb|KX271740.1|,100.00,164,0,0,1,164,37,200,7e-79,303
Capnodiales sp. WQ-2013g,EUSF1034_ITS1F_C06.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Capnodiales sp. WQ-2013g,EUSF1070_ITS1F_G10.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Pezizomycetes sp. genotype 87,EUSF0562_ITS1F_C06.ab1,gi|387352010|gb|JQ759148.1|,100.00,559,0,0,1,559,31,589,0.0,1033
Capnodiales sp. WQ-2013g,EUSF0694_ITS1F_H10.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Capnodiales sp. WQ-2013g,EUSF0756_ITS1F_H06.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Biscogniauxia mediterranea,EUSF0646_ITS1F_H04.ab1,gi|686476932|gb|KM216781.1|,97.52,564,8,4,1,561,6,566,0.0,959
Pezizomycetes sp. genotype 20,EUSF0935_ITS1F_G05.ab1,gi|387352028|gb|JQ759166.1|,100.00,561,0,0,1,561,6,566,0.0,1037
Biscogniauxia mediterranea,EUSF0901_ITS1F_E01.ab1,gi|686476925|gb|KM216774.1|,97.70,565,8,3,1,562,2,564,0.0,966
Capnodiales sp. WQ-2013g,EUSF0877_ITS1F_C10.ab1,gi|1126364292|dbj|LC121129.1|,100.00,497,0,0,1,497,6,502,0.0,918
Capnodiales sp. WQ-2013g,EUSF0845_ITS1F_C06.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Capnodiales sp. WQ-2013g,EUSF0850_ITS1F_H06.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
fungal sp. NLR-2013,EUSF0862_ITS1F_D08.ab1,gi|528749541|gb|KC867963.1|,99.80,498,1,0,1,498,28,525,0.0,915
Diaporthe foeniculina,EUSF0733_ITS1F_A04.ab1,gi|802119984|emb|LN651173.1|,100.00,533,0,0,1,533,31,563,0.0,985
fungal sp. NLR-2013,EUSF0840_ITS1F_F05.ab1,gi|528749492|gb|KC867914.1|,100.00,501,0,0,1,501,13,513,0.0,926
Stemphylium vesicarium,EUSF1216_ITS1F_E05.ab1,gi|1253224941|gb|MG065802.1|,100.00,535,0,0,1,535,8,542,0.0,989
Xylaria sp. ICMP 20627,EUSF1470_ITS1F_F01.ab1,gi|909838518|gb|KP689114.1|,99.81,535,1,0,1,535,75,609,0.0,983
Neofusicoccum australe,EUSF0886_ITS1F_D11.ab1,gi|1279118004|gb|MG547966.1|,100.00,536,0,0,1,536,21,556,0.0,990
Diaporthe foeniculina,EUSF1096_ITS1F_D02.ab1,gi|1040065109|gb|KU375676.1|,100.00,536,0,0,1,536,1,536,0.0,990
Phomopsis sp.,EUSF1104_ITS1F_D03.ab1,gi|1279695496|gb|MG562510.1|,99.81,536,1,0,1,536,32,567,0.0,985
Neofusicoccum australe,EUSF1258_ITS1F_G10.ab1,gi|1279118004|gb|MG547966.1|,100.00,536,0,0,1,536,21,556,0.0,990
Stemphylium vesicarium,EUSF1222_ITS1F_C06.ab1,gi|1253224941|gb|MG065802.1|,100.00,537,0,0,1,537,8,544,0.0,992
Stemphylium vesicarium,EUSF0545_ITS1F_B04.ab1,gi|1253224938|gb|MG065799.1|,100.00,538,0,0,1,538,8,545,0.0,994
Stemphylium solani,EUSF1253_ITS1F_B10.ab1,gi|118640746|gb|EF104156.1|,100.00,538,0,0,1,538,20,557,0.0,994
fungal sp.,EUSF0686_ITS1F_H09.ab1,gi|1206858282|gb|MF347766.1|,99.65,572,2,0,1,572,14,585,0.0,1046
Penicillium brevicompactum,EUSF0657_ITS1F_C06.ab1,gi|1234763876|gb|MF687191.1|,100.00,539,0,0,1,539,67,605,0.0,996
Stemphylium sp.,EUSF1232_ITS1F_E07.ab1,gi|1253224936|gb|MG065797.1|,100.00,539,0,0,1,539,7,545,0.0,996
Cladosporium cf. ramotenellum,EUSF1139_ITS1F_G07.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1609_ITS1F_E08.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Stemphylium vesicarium,EUSF0822_ITS1F_D03.ab1,gi|1253224938|gb|MG065799.1|,100.00,540,0,0,1,540,8,547,0.0,998
Stemphylium vesicarium,EUSF1241_ITS1F_F08.ab1,gi|1253224941|gb|MG065802.1|,100.00,540,0,0,1,540,8,547,0.0,998
Stemphylium vesicarium,EUSF1273_ITS1F_F12.ab1,gi|1253224938|gb|MG065799.1|,99.63,541,0,2,1,540,8,547,0.0,987
Cladosporium cf. ramotenellum,EUSF0516_ITS1F_D01.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF0539_ITS1F_F03.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF0550_ITS1F_G04.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1106_ITS1F_F03.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
fungal endophyte,EUSF1262_ITS1F_C11.ab1,gi|909627734|gb|KT203051.1|,99.63,541,1,1,1,541,14,553,0.0,987
Cladosporium sp. OTU12,EUSF1696_ITS1F_C09.ab1,gi|747156151|gb|KP114311.1|,99.41,508,3,0,1,508,3,510,0.0,922
Cladosporium cf. ramotenellum,EUSF1184_ITS1F_E01.ab1,gi|1246351628|gb|KY781778.1|,100.00,509,0,0,1,509,41,549,0.0,941
